종목코드,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE,배당수익률,AltmanZScore,순이익률,자본회전율,PER,PSR,PBR,배당수익률_percentile,순이익률_percentile,자본회전율_percentile,PER_percentile,PSR_percentile,PBR_percentile,ATR_percentile,TSF_SLOPE_percentile,avg_of_변동성지표_percentile,avg_of_수익성지표_percentile,avg_of_가치성지표_percentile,avg_of_모멘텀지표_percentile,변동성지표_percentile,수익성지표_percentile,가치성지표_percentile,모멘텀지표_percentile
054040,2,3729644250.0,100396000000.0,38354641967.0,4144373187.0,112579000000.0,4311944994.0,128866000000.0,168649000000.0,39783239393.0,0.026,67579761416.4929,0.042,0.055188775038939056,2.800594693772866,0.038301503779568126,0.8736129002219359,15.672686342364992,0.6002874551780785,0.5244198388941333,0.9641744548286605,0.3909657320872274,0.9143302180685359,0.3629283489096573,0.08878504672897196,0.2554517133956386,0.20638629283489096,0.6526479750778816,0.20638629283489096,0.756490134994808,0.23572170301142262,0.6526479750778816,0.20638629283489096,0.9797507788161994,0.14797507788161993,0.6526479750778816
054040,3,3729644250.0,91851383314.0,20259390556.0,9672284911.0,95776489031.0,8835586918.0,137561000000.0,159344000000.0,21782908857.0,0.035,85820664163.8301,0.365,0.0434585805917346,4.03499039882201,0.09225214880386963,0.6962474031956732,9.71306886122017,0.8960514739275157,0.6238730984956803,0.9205607476635514,0.6214953271028038,0.8691588785046729,0.2772585669781931,0.14018691588785046,0.35202492211838005,0.4680685358255452,0.9392523364485982,0.4680685358255452,0.8037383177570093,0.2564901349948079,0.9392523364485982,0.4680685358255452,0.9922118380062306,0.16978193146417445,0.9392523364485982
054210,1,4305769800.0,331561833099.0,308178753141.0,10809288275.0,212053000000.0,16670558972.0,279118618393.0,619379715840.0,340261097447.0,0.047,338902396196.679,0.149,0.01270504383657761,2.336518206423912,0.0786150583674836,0.7597235942943391,20.329396078793884,1.5981966593100736,1.2141877104002545,0.514018691588785,0.5825545171339563,0.8878504672897196,0.42834890965732086,0.2632398753894081,0.6479750778816199,0.778816199376947,0.8130841121495327,0.778816199376947,0.6614745586708203,0.4465212876427829,0.8130841121495327,0.778816199376947,0.8278816199376947,0.4236760124610592,0.8130841121495327
054210,2,4305769800.0,304582000000.0,290500000000.0,5548445845.0,184295000000.0,9113655270.0,265875000000.0,592306000000.0,326431000000.0,0.032,318416381831.15,-0.081,0.013522450620280164,2.2310451040700916,0.04945145158577281,0.6931640808650682,34.93838338161654,1.7277537742811797,1.1976168569107664,0.5280373831775701,0.45794392523364486,0.867601246105919,0.5919003115264797,0.29750778816199375,0.6433021806853583,0.37149532710280375,0.31853582554517135,0.37149532710280375,0.6178608515057114,0.5109034267912772,0.31853582554517135,0.37149532710280375,0.7461059190031153,0.5264797507788161,0.31853582554517135
054450,2,1776186620.0,122358000000.0,71856769820.0,5449724768.0,48266176228.0,20520805965.0,202122000000.0,323663000000.0,121541000000.0,0.047,283045724708.906,0.228,0.006275263905952622,2.3664393220866464,0.4251591397682658,0.23879724239815556,13.79310954899456,5.864266590579979,1.4003706905181326,0.3130841121495327,0.9719626168224299,0.3878504672897196,0.3317757009345794,0.735202492211838,0.7133956386292835,0.778816199376947,0.8738317757009346,0.778816199376947,0.5576323987538941,0.5934579439252335,0.8738317757009346,0.778816199376947,0.6066978193146417,0.6417445482866043,0.8738317757009346
054450,3,1776186620.0,131543000000.0,71781056213.0,6459700719.0,52461004343.0,10837477187.0,216402000000.0,338538000000.0,122135000000.0,0.07,349831788194.341,0.331,0.005077259071189038,2.6996336476280276,0.20658158040861205,0.24242384239979298,32.27981772492021,6.668415760915944,1.6165755012376954,0.2616822429906542,0.8598130841121495,0.3940809968847352,0.5716510903426791,0.7850467289719626,0.7881619937694704,0.9517133956386293,0.926791277258567,0.9517133956386293,0.5051921079958462,0.7149532710280374,0.926791277258567,0.9517133956386293,0.48208722741433024,0.8084112149532711,0.926791277258567
054540,2,606500000.0,65842464669.0,39380289494.0,1407008373.0,23488542826.0,3225836344.0,66000587406.0,106930000000.0,40929684055.0,0.029,53560013985.9465,0.161,0.011323746109534965,2.302733543208184,0.13733658864649742,0.3558838451165769,16.603450477445083,2.2802612483333666,0.8115114786810965,0.48286604361370716,0.7476635514018691,0.616822429906542,0.3707165109034268,0.40342679127725856,0.4750778816199377,0.2827102803738318,0.8200934579439252,0.2827102803738318,0.6157840083073728,0.4164070612668744,0.8200934579439252,0.2827102803738318,0.7375389408099688,0.3870716510903427,0.8200934579439252
054540,3,606500000.0,68500113230.0,40159296769.0,2723276990.0,26379770970.0,1093248787.0,67279195089.0,109129000000.0,41849955265.0,0.036,51544995874.3535,-0.137,0.011766418635058373,2.3315136764456934,0.04144269441320324,0.3920940334542295,47.14845924119329,1.9539591883861416,0.7661374515256559,0.4968847352024922,0.40809968847352024,0.6588785046728972,0.6978193146417445,0.3411214953271028,0.4501557632398754,0.4984423676012461,0.19781931464174454,0.4984423676012461,0.5212876427829699,0.49636552440290754,0.19781931464174454,0.4984423676012461,0.5210280373831776,0.5031152647975078,0.19781931464174454
054620,1,0.0,89452734336.0,100923105619.0,-7005368586.0,4998406271.0,-3391231021.0,210331247813.0,363033836801.0,152702588988.0,0.048,292657137175.335,-0.044,0.0,1.7848823090093338,-0.6784624612599843,0.02376444928165858,-86.29820126174619,58.5500900303538,1.3914106449628865,0.0646417445482866,0.00778816199376947,0.004672897196261682,0.08255451713395638,0.9890965732087228,0.7118380062305296,0.793613707165109,0.4447040498442368,0.793613707165109,0.02570093457943925,0.594496365524403,0.4447040498442368,0.793613707165109,0.001557632398753894,0.6440809968847352,0.4447040498442368
054620,2,0.0,85093811401.0,96122019656.0,-6764196541.0,8597861567.0,3723357155.0,213967000000.0,365425000000.0,151458000000.0,0.055,195784509398.204,-0.317,0.0,1.3857364895110396,0.4330561879817714,0.040183119672659806,52.58279054301575,22.77130282600234,0.9150219865596284,0.0646417445482866,0.9735202492211839,0.006230529595015576,0.7227414330218068,0.9626168224299065,0.5202492211838006,0.8714953271028038,0.01557632398753894,0.8714953271028038,0.34813084112149534,0.735202492211838,0.01557632398753894,0.8714953271028038,0.1674454828660436,0.82398753894081,0.01557632398753894
054800,1,0.0,787711567906.0,252136537663.0,15141776124.0,189801000000.0,18609770684.0,805608372263.0,1153915885385.0,348307513122.0,0.023,138659956082.383,0.104,0.0,1.5717226467593681,0.0980488547689422,0.23559958726203173,7.450922337350334,0.7305544021495303,0.17211831561888966,0.0646417445482866,0.6370716510903427,0.37538940809968846,0.24610591900311526,0.11059190031152648,0.020249221183800622,0.14330218068535824,0.764797507788162,0.14330218068535824,0.35903426791277254,0.1256490134994808,0.764797507788162,0.14330218068535824,0.19158878504672897,0.042834890965732085,0.764797507788162
054800,2,11489412850.0,796520000000.0,254700000000.0,18274869648.0,193729000000.0,36822584350.0,823815000000.0,1175500000000.0,351686000000.0,0.025,133072162973.781,-0.087,0.08633971668637971,1.5596035041113727,0.19007264968073959,0.2351608067345217,3.6138735323117266,0.6868985178975837,0.16153180569131018,0.985981308411215,0.8333333333333334,0.37227414330218067,0.19937694704049844,0.09968847352024922,0.017133956386292833,0.18146417445482865,0.29127725856697817,0.18146417445482865,0.7305295950155765,0.10539979231568015,0.29127725856697817,0.18146417445482865,0.9548286604361371,0.021806853582554516,0.29127725856697817
054800,3,11043414450.0,810531000000.0,277732000000.0,8244344288.0,171222000000.0,11688570030.0,833805000000.0,1205200000000.0,371399000000.0,0.027,123241779516.666,-0.024,0.08960771658207514,1.4933987061365714,0.06826558520517223,0.20535017180275963,10.543785869473547,0.7197777126576375,0.14780718602720075,0.9906542056074766,0.5342679127725857,0.29750778816199375,0.29127725856697817,0.1043613707165109,0.012461059190031152,0.235202492211838,0.4867601246105919,0.235202492211838,0.6074766355140188,0.1360332294911734,0.4867601246105919,0.235202492211838,0.721183800623053,0.0529595015576324,0.4867601246105919
058820,2,0.0,137962000000.0,23759658339.0,2481439056.0,25433042882.0,6394848061.0,190590000000.0,241018000000.0,50428221069.0,0.027,300701673595.833,0.003,0.0,4.542186588917399,0.2514385750328717,0.1334437424943596,47.02248915493553,11.823267667615653,1.5777429161334893,0.0646417445482866,0.9080996884735203,0.13239875389408098,0.6962616822429907,0.9018691588785047,0.7772585669781932,0.235202492211838,0.5623052959501558,0.235202492211838,0.36838006230529596,0.7917964693665628,0.5623052959501558,0.235202492211838,0.205607476635514,0.8746105919003115,0.5623052959501558
060380,1,1168419750.0,90213034733.0,58645757778.0,2664075978.0,58059100889.0,2225278767.0,81322882808.0,144020064015.0,62697181207.0,0.037,42059495233.4884,0.041,0.027780165775020682,2.1884347836366533,0.03832781997872113,0.7139331376886278,18.900775874561877,0.7244255351783632,0.5171913953516522,0.7881619937694704,0.3925233644859813,0.8785046728971962,0.3987538940809969,0.10747663551401869,0.24922118380062305,0.5311526479750779,0.6464174454828661,0.5311526479750779,0.6863966770508827,0.2518172377985462,0.6464174454828661,0.5311526479750779,0.8862928348909658,0.1658878504672897,0.6464174454828661
060380,2,1168419750.0,96365730377.0,61503536792.0,2157566566.0,52677292464.0,4050670201.0,83148274242.0,150160000000.0,67012176859.0,0.041,52992996969.4682,0.176,0.02204856899626157,2.216227319631348,0.07689594532156818,0.6335344051842215,13.082525690782152,1.0059931801863955,0.6373347487354419,0.7071651090342679,0.573208722741433,0.8504672897196262,0.32242990654205606,0.16043613707165108,0.3644859813084112,0.6542056074766355,0.8302180685358256,0.6542056074766355,0.7102803738317757,0.2824506749740394,0.8302180685358256,0.6542056074766355,0.9236760124610592,0.20093457943925233,0.8302180685358256
060380,3,1168419750.0,96500500428.0,61084821327.0,318265434.0,50718164502.0,139753726.0,84190745228.0,150273000000.0,66082088551.0,0.045,40877503562.9268,-0.304,0.028583441946285575,2.055338761366363,0.0027554965242184387,0.6024197121031333,292.4966992502712,0.8059736381294882,0.48553344843747187,0.7928348909657321,0.19470404984423675,0.8286604361370716,0.9532710280373832,0.12461059190031153,0.21806853582554517,0.7406542056074766,0.020249221183800622,0.7406542056074766,0.6053997923156801,0.43198338525441327,0.020249221183800622,0.7406542056074766,0.7149532710280374,0.4143302180685358,0.020249221183800622
060720,2,6803232600.0,247393000000.0,187018000000.0,6041664703.0,75517551581.0,21759609630.0,246421000000.0,435988000000.0,189567000000.0,0.041,509065169432.947,0.197,0.01336416830005909,3.111635728173984,0.288139765848482,0.3064574511953121,23.39495873726973,6.741017932591797,2.065835174083974,0.5233644859813084,0.9330218068535826,0.5358255451713395,0.470404984423676,0.7866043613707165,0.8660436137071651,0.6542056074766355,0.8559190031152648,0.6542056074766355,0.6640706126687435,0.7076843198338526,0.8559190031152648,0.6542056074766355,0.8341121495327103,0.7967289719626168,0.8559190031152648
060720,3,6803232600.0,222898000000.0,162627000000.0,20449445767.0,207753000000.0,14817663952.0,259058000000.0,423369000000.0,164312000000.0,0.037,344506832592.067,-0.352,0.01974774360442295,3.0776668852585227,0.07132346561541832,0.8019555466343444,23.249739885318935,1.6582520232779647,1.3298495411900355,0.677570093457944,0.5467289719626168,0.9049844236760125,0.46417445482866043,0.2834890965732087,0.6978193146417445,0.5311526479750779,0.012461059190031152,0.5311526479750779,0.7097611630321911,0.4818276220145379,0.012461059190031152,0.5311526479750779,0.9205607476635514,0.4719626168224299,0.012461059190031152
061040,1,0.0,185822685607.0,91105045028.0,622203110.0,78559655106.0,3594666501.0,242020268693.0,379857060118.0,137836791425.0,0.023,157718724837.836,-0.095,0.0,1.8215704158993322,0.045757157362131255,0.32459948718448883,43.875760044488196,2.0076300567387575,0.6516756868735669,0.0646417445482866,0.43769470404984423,0.5654205607476636,0.6728971962616822,0.35514018691588783,0.3847352024922118,0.14330218068535824,0.2718068535825545,0.14330218068535824,0.3559190031152648,0.4709241952232606,0.2718068535825545,0.14330218068535824,0.18613707165109034,0.4517133956386293,0.2718068535825545
061040,2,0.0,167991000000.0,98905665570.0,-1414392630.0,62510725427.0,-3826041816.0,238197000000.0,386033000000.0,147835000000.0,0.026,146166617287.018,-0.13,0.0,1.6239705690318371,-0.06120616565981225,0.2624328829792147,-38.20308933262793,2.3382646144094315,0.6136349477620215,0.0646417445482866,0.09813084112149532,0.4439252336448598,0.11370716510903427,0.4143302180685358,0.338006230529595,0.20638629283489096,0.20638629283489096,0.20638629283489096,0.20223260643821392,0.28868120456905505,0.20638629283489096,0.20638629283489096,0.048286604361370715,0.21339563862928349,0.20638629283489096
061040,3,0.0,212815000000.0,126302000000.0,5663572951.0,98844323825.0,7097246685.0,244521000000.0,439851000000.0,195330000000.0,0.029,123864560956.412,-0.099,0.0,1.6302986083020279,0.07180226856086747,0.40423654338482173,17.452480723010407,1.2531277079269554,0.5065600130721369,0.0646417445482866,0.5498442367601246,0.6806853582554517,0.38006230529595014,0.20404984423676012,0.2383177570093458,0.2827102803738318,0.2601246105919003,0.2827102803738318,0.431723779854621,0.27414330218068533,0.2601246105919003,0.2827102803738318,0.32087227414330216,0.19314641744548286,0.2601246105919003
065530,2,2391937950.0,34057665485.0,36493748032.0,99689670.0,14954099692.0,149355524.0,73423291409.0,124695000000.0,51271556139.0,0.034,148007981575.211,0.002,0.01616087135668778,2.5920945425362643,0.009987597185800546,0.2036696994241118,990.9776191151188,9.897485279865487,2.0158136664824533,0.5919003115264797,0.22585669781931464,0.29439252336448596,0.9844236760124611,0.8598130841121495,0.8613707165109035,0.43146417445482865,0.5584112149532711,0.43146417445482865,0.3707165109034268,0.9018691588785046,0.5584112149532711,0.43146417445482865,0.20794392523364486,0.9548286604361371,0.5584112149532711
065530,3,2391937950.0,31490087744.0,32979282472.0,886777731.0,16970550524.0,727818399.0,74151109808.0,122036000000.0,47885120949.0,0.046,104292776579.165,-0.212,0.02293483813986258,2.1578149703218195,0.04288714134351202,0.2288644171063922,143.29505371458052,6.145515222483362,1.406494136198086,0.7274143302180686,0.4158878504672897,0.35514018691588783,0.9003115264797508,0.7554517133956387,0.7149532710280374,0.7577881619937694,0.09813084112149532,0.7577881619937694,0.4994807892004154,0.7902388369678089,0.09813084112149532,0.7577881619937694,0.4688473520249221,0.8707165109034268,0.09813084112149532
065710,2,7470873000.0,59706317086.0,21371702642.0,3683179852.0,21649036703.0,8269069468.0,90937019216.0,113325000000.0,22388049558.0,0.015,95017478056.2127,-0.009,0.07862630279010566,3.7410117621351926,0.3819601574629932,0.238066267067515,11.490709858456919,4.388993346897774,1.044872052497684,0.9828660436137072,0.9579439252336449,0.38317757009345793,0.30062305295950154,0.6339563862928349,0.5872274143302181,0.018691588785046728,0.528816199376947,0.018691588785046728,0.77466251298027,0.5072689511941849,0.528816199376947,0.018691588785046728,0.9844236760124611,0.5218068535825545,0.528816199376947
065710,3,9961164000.0,57732687759.0,16800749193.0,4587137071.0,16814047460.0,4654058380.0,93132243467.0,111059000000.0,17926563207.0,0.02,98364980912.0505,0.051,0.10126738100936973,4.415558240378531,0.2767958393760832,0.18053948701405226,21.135313071008472,5.850166721966093,1.0561839064801941,0.9953271028037384,0.9252336448598131,0.24143302180685358,0.43457943925233644,0.7336448598130841,0.5965732087227414,0.08722741433021806,0.6697819314641744,0.08722741433021806,0.7206645898234684,0.5882658359293873,0.6697819314641744,0.08722741433021806,0.9462616822429907,0.6300623052959502,0.6697819314641744
066590,1,0.0,132234594425.0,179709785911.0,2798348277.0,95850992357.0,946412356.0,73824856336.0,282297193184.0,208472336848.0,0.041,119954377938.094,0.224,0.0,2.1708347151074645,0.009873787769197609,1.2983566391345507,126.74641996970504,1.251467251286457,1.6248508143672387,0.0646417445482866,0.22429906542056074,0.9688473520249221,0.8753894080996885,0.20249221183800623,0.7912772585669782,0.6542056074766355,0.8691588785046729,0.6542056074766355,0.4192627206645898,0.6230529595015576,0.8691588785046729,0.6542056074766355,0.29127725856697817,0.6915887850467289,0.8691588785046729
066620,2,2749074400.0,211315000000.0,135211000000.0,4729815006.0,104878000000.0,5692785506.0,202282000000.0,341449000000.0,139166000000.0,0.024,121125006856.806,-0.085,0.02269617539217113,2.1721271333931815,0.054280073094452604,0.5184742092722041,21.27693142999054,1.1549133932455424,0.5987898481672014,0.719626168224299,0.48442367601246106,0.780373831775701,0.43613707165109034,0.1822429906542056,0.32398753894080995,0.16199376947040497,0.29906542056074764,0.16199376947040497,0.6614745586708203,0.31412253374870197,0.29906542056074764,0.16199376947040497,0.8278816199376947,0.24922118380062305,0.29906542056074764
066620,3,2749074400.0,208807000000.0,126919000000.0,9531610474.0,101471000000.0,8999620534.0,212423000000.0,343602000000.0,131179000000.0,0.025,100050010411.707,-0.177,0.027477002637856063,2.0908467565046145,0.08869155260123582,0.47768367832108577,11.117136554116295,0.9859961014645268,0.4709942445578257,0.7819314641744548,0.6105919003115264,0.7523364485981309,0.29906542056074764,0.1573208722741433,0.21339563862928349,0.18146417445482865,0.13707165109034267,0.18146417445482865,0.7149532710280373,0.22326064382139146,0.13707165109034267,0.18146417445482865,0.9361370716510904,0.14330218068535824,0.13707165109034267
067080,1,0.0,58129068347.0,92575869753.0,1995404163.0,32526405523.0,1532720643.0,81706788157.0,208733291979.0,127026503822.0,0.039,162709587857.488,-0.023,0.0,1.9110202289508118,0.04712234931450344,0.3980869430395471,106.15736703266154,5.002384531621029,1.991383966101332,0.0646417445482866,0.4485981308411215,0.6682242990654206,0.8473520249221184,0.6931464174454829,0.8598130841121495,0.602803738317757,0.4929906542056075,0.602803738317757,0.3938213914849429,0.8001038421599169,0.4929906542056075,0.602803738317757,0.2507788161993769,0.881619937694704,0.4929906542056075
067080,2,1751665000.0,61217575198.0,96710979270.0,942833420.0,34988930999.0,1475448193.0,81105984522.0,213432000000.0,132326000000.0,0.044,168108362956.8,-0.12,0.010419856390191235,1.9193209883712827,0.04216899890545867,0.43139764846217055,113.9371505921794,4.804615578612693,2.0726994668310605,0.45482866043613707,0.411214953271028,0.7087227414330218,0.8598130841121495,0.6651090342679128,0.867601246105919,0.7242990654205608,0.22429906542056074,0.7242990654205608,0.5249221183800623,0.7975077881619939,0.22429906542056074,0.7242990654205608,0.5311526479750779,0.8769470404984424,0.22429906542056074
067080,3,2627497500.0,62603623612.0,124226000000.0,-599963269.0,35359930905.0,-1778757875.0,78234688515.0,216245000000.0,138010000000.0,0.069,272361569804.933,0.994,0.009647093390898831,2.4901172721669553,-0.05030433684327359,0.4519725402654401,-153.1189678105757,7.702548133837566,3.4813263859517227,0.43613707165109034,0.10903426791277258,0.7320872274143302,0.048286604361370715,0.8084112149532711,0.9439252336448598,0.9447040498442367,0.985981308411215,0.9447040498442367,0.4257528556593977,0.6002076843198338,0.985981308411215,0.9447040498442367,0.3029595015576324,0.6510903426791277,0.985981308411215
067900,2,904982950.0,60650454928.0,59091466267.0,9811657929.0,29987414135.0,11965460142.0,235346000000.0,343920000000.0,108575000000.0,0.019,158337066235.571,0.063,0.0057155470384526565,1.5084952310434687,0.3990160701463898,0.1274184143133939,13.232843898730778,5.280117369332186,0.672787041303495,0.2897196261682243,0.9626168224299065,0.12149532710280374,0.32554517133956384,0.705607476635514,0.3956386292834891,0.07554517133956386,0.6970404984423676,0.07554517133956386,0.4579439252336448,0.4755970924195223,0.6970404984423676,0.07554517133956386,0.37383177570093457,0.45794392523364486,0.6970404984423676
067900,3,904982950.0,55148819723.0,52081578403.0,7221812872.0,28590743359.0,5640214739.0,239860000000.0,344985000000.0,105125000000.0,0.047,143595332748.126,-0.169,0.006302314515941748,1.37471066482862,0.19727415507105145,0.11919762927957976,25.45919604004035,5.022441387587218,0.5986631065960394,0.3161993769470405,0.8442367601246106,0.10124610591900311,0.4953271028037383,0.6947040498442367,0.32242990654205606,0.778816199376947,0.14875389408099687,0.778816199376947,0.4205607476635514,0.504153686396677,0.14875389408099687,0.778816199376947,0.29361370716510904,0.514797507788162,0.14875389408099687
068790,1,3636241230.0,234495690419.0,77510164056.0,6815126892.0,40588262874.0,8521951626.0,336807463222.0,416123954233.0,79316491011.0,0.033,167096752508.814,0.001,0.021761292038324897,2.352612573169638,0.20996098434798957,0.12050879896104633,19.607803451853812,4.116873713653134,0.4961195067066417,0.7009345794392523,0.8644859813084113,0.1059190031152648,0.4158878504672897,0.618380062305296,0.22429906542056074,0.397196261682243,0.5552959501557633,0.397196261682243,0.5571131879543094,0.41952232606438217,0.5552959501557633,0.397196261682243,0.602803738317757,0.3925233644859813,0.5552959501557633
068790,2,3433194480.0,216033000000.0,64541401172.0,8239931607.0,42101496110.0,17176712985.0,343450000000.0,408619000000.0,65168597477.0,0.03,153090148974.177,-0.079,0.022425966027239973,2.4346218277699343,0.40798343460578745,0.12258406204687727,8.912656869091709,3.6362163609148994,0.44574164959356816,0.7165109034267912,0.9657320872274143,0.11059190031152648,0.26791277258566976,0.5747663551401869,0.1853582554517134,0.3146417445482866,0.3325545171339564,0.3146417445482866,0.5976116303219107,0.34267912772585674,0.3325545171339564,0.3146417445482866,0.6915887850467289,0.2803738317757009,0.3325545171339564
068790,3,3433194480.0,202594000000.0,78279080092.0,10850497702.0,45699824719.0,12935470451.0,357123000000.0,435902000000.0,78779182073.0,0.035,133923174380.716,-0.045,0.025635551844374112,2.0161074156391137,0.28305295546619447,0.12796662415750315,10.353173847678871,2.9304964560408164,0.37500592977537334,0.7616822429906542,0.9299065420560748,0.12461059190031153,0.2897196261682243,0.48753894080996885,0.13707165109034267,0.4680685358255452,0.440809968847352,0.4680685358255452,0.6053997923156802,0.3047767393561786,0.440809968847352,0.4680685358255452,0.7172897196261683,0.23052959501557632,0.440809968847352
069260,2,38370877000.0,473471000000.0,135795000000.0,43726439445.0,279945000000.0,85417481724.0,791337000000.0,978594000000.0,187256000000.0,0.029,903416832910.222,0.024,0.042473059613461005,4.103088022278592,0.3051223694797192,0.3537620508076837,10.576486389862584,3.2271225880448733,1.141632062292247,0.9143302180685359,0.942367601246106,0.6105919003115264,0.29283489096573206,0.5311526479750779,0.6277258566978193,0.2827102803738318,0.6066978193146417,0.2827102803738318,0.8224299065420562,0.4839044652128764,0.6066978193146417,0.2827102803738318,0.9953271028037384,0.47897196261682246,0.6066978193146417
069260,3,38370877000.0,503602000000.0,180022000000.0,30453115375.0,236986000000.0,29308439484.0,819816000000.0,1047420000000.0,227608000000.0,0.023,862538295395.417,-0.044,0.04448599813462135,3.4135327048400685,0.12367160711603217,0.2890721820506065,29.42969023875502,3.639617088753838,1.052117187105601,0.926791277258567,0.7102803738317757,0.5186915887850467,0.5389408099688473,0.5763239875389408,0.5919003115264797,0.14330218068535824,0.4447040498442368,0.14330218068535824,0.7185877466251297,0.5690550363447558,0.4447040498442368,0.14330218068535824,0.942367601246106,0.6059190031152648,0.4447040498442368
069640,1,0.0,160705691578.0,174344999171.0,-1679359557.0,86387417385.0,-2539781200.0,34952270137.0,222531787805.0,187579517668.0,0.037,85803596103.821,-0.071,0.0,2.6012029660638567,-0.02939989731005662,2.4715824479037614,-33.78385354762883,0.9932418250382795,2.4548790612885107,0.0646417445482866,0.12461059190031153,0.9890965732087228,0.1261682242990654,0.1588785046728972,0.9080996884735203,0.5311526479750779,0.3543613707165109,0.5311526479750779,0.39278296988577366,0.39771547248182765,0.3543613707165109,0.5311526479750779,0.24610591900311526,0.3644859813084112,0.3543613707165109
069640,2,0.0,135204000000.0,143095000000.0,-1862584188.0,79419586148.0,5881344277.0,101570000000.0,265505000000.0,163935000000.0,0.065,82190776521.0764,0.219,0.0,1.9424090926649158,0.07405407862539093,0.7819197218470021,13.974828313060579,1.0348930346717273,0.8092032738119169,0.0646417445482866,0.5560747663551402,0.8987538940809969,0.3364485981308411,0.16822429906542055,0.4735202492211838,0.9283489096573209,0.8660436137071651,0.9283489096573209,0.506490134994808,0.32606438213914846,0.8660436137071651,0.9283489096573209,0.48753894080996885,0.2632398753894081,0.8660436137071651
069640,3,0.0,155220000000.0,173196000000.0,-2523700799.0,63025919370.0,-3788343257.0,96126027347.0,286781000000.0,190655000000.0,0.048,73158803456.0,0.008,0.0,1.915966789192635,-0.0601077032254008,0.6556592538926657,-19.311556132306414,1.1607732848213428,0.761071962382706,0.0646417445482866,0.09968847352024922,0.8613707165109035,0.1542056074766355,0.1838006230529595,0.4485981308411215,0.793613707165109,0.5786604361370716,0.793613707165109,0.34190031152647976,0.26220145379023885,0.5786604361370716,0.793613707165109,0.1588785046728972,0.17757009345794392,0.5786604361370716
071280,1,745803450.0,76310461926.0,25223413863.0,3317198903.0,21060959139.0,2512018487.0,106278597719.0,133152011582.0,26873413863.0,0.041,143788087482.972,0.12,0.005186823630909767,4.403662803885224,0.11927369833543458,0.19816745413488665,57.24005942913747,6.82723358105329,1.3529354975415357,0.26635514018691586,0.6900311526479751,0.2772585669781931,0.7538940809968847,0.7928348909657321,0.7040498442367601,0.6542056074766355,0.7904984423676013,0.6542056074766355,0.411214953271028,0.7502596053997923,0.7904984423676013,0.6542056074766355,0.2749221183800623,0.838006230529595,0.7904984423676013
071280,2,745803450.0,79015111602.0,24935061441.0,4211565860.0,35756555655.0,5503732967.0,109192000000.0,135234000000.0,26042024036.0,0.038,105087660986.182,-0.227,0.007096964981436458,3.7476424257572987,0.15392234699849755,0.32746497595977725,19.093888024052095,2.9389760579886035,0.9624119360275047,0.3426791277258567,0.778816199376947,0.5716510903426791,0.40186915887850466,0.49065420560747663,0.5467289719626168,0.5677570093457944,0.0778816199376947,0.5677570093457944,0.5643821391484942,0.4797507788161994,0.0778816199376947,0.5677570093457944,0.6230529595015576,0.46417445482866043,0.0778816199376947
071280,3,745803450.0,77066281755.0,21051776337.0,3254104601.0,25060382288.0,1757556698.0,110877000000.0,132483000000.0,21606670275.0,0.035,90861832544.3816,-0.085,0.008208104867747534,3.7138866165452735,0.07013287657792812,0.2260196640240988,51.69781017464599,3.625716140327604,0.8194880978630952,0.3862928348909657,0.5420560747663551,0.3395638629283489,0.719626168224299,0.5716510903426791,0.48130841121495327,0.4680685358255452,0.29906542056074764,0.4680685358255452,0.42263759086188984,0.5908618899273105,0.29906542056074764,0.4680685358255452,0.29906542056074764,0.6355140186915887,0.29906542056074764
072020,1,0.0,41659339536.0,13407289475.0,1896855061.0,10230241760.0,1853384791.0,96085036138.0,114699160326.0,18614124188.0,0.021,101416216334.601,0.002,0.0,4.0122682895648,0.18116725239541162,0.10647070731499796,54.71946075476401,9.913374357499153,1.0554839797212983,0.0646417445482866,0.82398753894081,0.08099688473520249,0.735202492211838,0.8613707165109035,0.5950155763239875,0.10514018691588785,0.5584112149532711,0.10514018691588785,0.32320872274143303,0.7305295950155765,0.5584112149532711,0.10514018691588785,0.14018691588785046,0.8208722741433022,0.5584112149532711
072950,2,303625200.0,50276563288.0,9490299195.0,668982031.0,18751245448.0,1665515203.0,69247104424.0,81500294082.0,12253189658.0,0.037,40907263314.677,0.056,0.007422280920245847,3.1635515136435375,0.08882157761833591,0.2707874300878507,24.561326874106594,2.181575801357779,0.5907433047915165,0.35358255451713394,0.6137071651090342,0.4688473520249221,0.48442367601246106,0.38317757009345793,0.3146417445482866,0.5311526479750779,0.6830218068535826,0.5311526479750779,0.47871235721703015,0.3940809968847352,0.6830218068535826,0.5311526479750779,0.4190031152647975,0.3598130841121495,0.6830218068535826
072950,3,303625200.0,53443585885.0,11769418501.0,937095777.0,18004125438.0,984331733.0,70297677856.0,84400855687.0,14103177831.0,0.029,34908055938.6853,-0.084,0.008697854745429145,2.6901500137353627,0.05467256581774544,0.25611266242506936,35.46371082876112,1.9388920644269343,0.4965748087752212,0.40342679127725856,0.48753894080996885,0.43146417445482865,0.6043613707165109,0.3348909657320872,0.22585669781931464,0.2827102803738318,0.3037383177570093,0.2827102803738318,0.4408099688473521,0.3883696780893042,0.3037383177570093,0.2827102803738318,0.3395638629283489,0.35046728971962615,0.3037383177570093
